09:50:30,117 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=975 ms, enhance=0 ms, total=975 ms. Consult the log for full details
09:50:30,117 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
10:05:59,099 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
10:05:59,453 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
10:05:59,899 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=442 ms, enhance=0 ms, total=442 ms. Consult the log for full details
10:05:59,899 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
19:20:57,390 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
19:20:57,755 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
19:20:58,206 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=440 ms, enhance=0 ms, total=440 ms. Consult the log for full details
19:20:58,206 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
20:05:52,428 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
20:05:52,838 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
20:05:53,294 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=453 ms, enhance=0 ms, total=453 ms. Consult the log for full details
20:05:53,294 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
